Tanggal_Beli,Jam_Beli,Keberangkatan,Jam,Estimasi,kd_tiket,Harga_Tiket,Pembelian,Metode,kode_asal,kode_tujuan,Kode_Trayek,Layanan,Segmentasi,Kantor_Cabang,Tahun,H_plus,lead_time,Asal,Tujuan,Trayek
2024-04-13,17:24:13,2024-04-13,21:00:00,21:00:00,17c3c89664e1219218bf,500000,Traveloka,Transfer,SBY,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-03-26,08:45:25,2024-04-13,18:30:00,18:30:00,2fa9ab1614f1bc570270,220000,Redbus,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Yogyakarta,2024,3,18,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-02-23,20:23:25,2024-04-13,12:30:00,12:30:00,74161fa1f5164033495a,210000,Redbus,Transfer,YG,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,50,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-12,12:12:11,2024-04-13,15:00:00,15:00:00,6a9e9f5e0304fe22faaa,250000,Agen Pemasaran,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-12,16:06:01,2024-04-13,19:00:00,17:00:00,93b6af98007d64a1c28f,585000,Redbus,Transfer,TMA,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,1,Terminal Arjosari,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-09,04:18:56,2024-04-13,17:00:00,17:00:00,1b6d52e2818890157d79,300000,DAMRI APPS,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,4,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-12,17:27:34,2024-04-13,21:00:00,18:30:00,1118034f571a02243,300000,Admin,Tunai,PDML,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,1,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-03-25,13:25:17,2024-04-13,19:00:00,19:00:00,9815f444c94118bcf7cd,250000,Traveloka,Transfer,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,19,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-03-08,13:48:25,2024-04-13,18:00:00,18:00:00,765aa90115ec5b5db7f8,960000,Traveloka,Transfer,PDML,KMO,PDML-KMO,ISC,AKAP,Surabaya,2024,3,36,Pool DAMRI Malang,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2024-03-24,23:05:44,2024-04-13,15:00:00,17:00:00,15d90b43358ef7c5e945,220000,DAMRI APPS,Transfer,PWR,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,20,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-12,09:43:25,2024-04-13,19:00:00,19:00:00,2532c80dbe6e2561e,300000,Agen Pemasaran,Deposit,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2024-04-11,12:34:42,2024-04-13,20:00:00,17:30:00,836ad27c3a4d9d344db6,550000,DAMRI APPS,Transfer,PDML,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,2,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-03-20,08:06:45,2024-04-13,19:00:00,19:00:00,7e34e8d8cc6ae79816fe,205000,DAMRI APPS,Transfer,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,24,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-03-21,15:29:34,2024-04-13,18:00:00,20:00:00,45ac21c17bb3a50953a9,765000,DAMRI APPS,Transfer,SBY,KMO,PDML-KMO,IRC,AKAP,Surabaya,2024,3,23,Terminal Bungur Asih,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2024-03-25,08:34:19,2024-04-13,15:00:00,17:00:00,08f827e894bac5317025,220000,DAMRI APPS,Transfer,PWR,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,19,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-10,12:49:15,2024-04-13,09:00:00,08:30:00,479b9104cbcec3cd8520,300000,Redbus,Transfer,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,3,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2024-03-30,22:45:51,2024-04-13,12:00:00,13:00:00,7daf9ada641608609c3c,350000,LOKET,Tunai,MGN,CIP,YG-CIP,BNS,AKAP,Bogor,2024,3,14,Agen Damri Mangiran,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2024-04-11,17:37:21,2024-04-13,19:00:00,17:00:00,15068caa979d0bad1,300000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,2,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2024-04-11,15:15:56,2024-04-13,20:00:00,20:00:00,7f34ec53ed5270c95de1,500000,Traveloka,Transfer,SBY,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,2,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-03-01,21:19:47,2024-04-13,19:00:00,19:00:00,15eee7f745e9ac2810a3,205000,Redbus,Transfer,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,43,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-12,16:45:22,2024-04-13,18:00:00,18:00:00,35dece194f6c2f1e6a04,540000,Traveloka,Transfer,PDML,KMO,PDML-KMO,IRC,AKAP,Surabaya,2024,3,1,Pool DAMRI Malang,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2024-03-21,10:48:57,2024-04-13,15:00:00,17:00:00,4ef19fac0e774faea20d,220000,Traveloka,Transfer,PWR,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,23,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-13,06:46:02,2024-04-13,09:00:00,09:00:00,683815786336ad9ea,300000,Agen Pemasaran,Deposit,AJB,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2024-04-09,12:30:29,2024-04-13,12:00:00,12:00:00,4c486a21fb3ee5ae7,350000,LOKET,Tunai,YG,CIP,YG-CIP,BNS,AKAP,Bogor,2024,3,4,Pool DAMRI Yogyakarta,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2024-04-12,13:19:33,2024-04-13,19:00:00,17:00:00,2980aa4f786263183,300000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,1,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2024-04-11,09:06:04,2024-04-13,20:00:00,20:00:00,63b70a215facc114a03e,500000,DAMRI APPS,Transfer,SBY,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,2,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-05,17:38:44,2024-04-13,19:00:00,19:00:00,00267c043277cdecc,250000,LOKET,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,8,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-03-26,13:15:34,2024-04-13,19:00:00,19:00:00,00172daad05ee254b6d9,300000,DAMRI APPS,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2024,3,18,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2024-04-10,16:43:43,2024-04-13,19:00:00,19:00:00,75b235264bbc76a49,195000,Admin,Tunai,PWT,KMO,PWT-KMO,BNS,AKAP,Purwokerto,2024,3,3,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Pool Damri Purwokerto - Pool DAMRI Kemayoran
2024-04-09,11:56:20,2024-04-13,12:00:00,13:00:00,819cdb671d42a9e35cef,350000,LOKET,Tunai,MGN,CIP,YG-CIP,BNS,AKAP,Bogor,2024,3,4,Agen Damri Mangiran,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2024-04-12,09:02:01,2024-04-13,15:00:00,15:00:00,2badb930ade5fa45d,250000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KPR,BNS,AKAP,Cilacap,2024,3,1,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Kampung Rambutan 
2024-03-18,18:25:52,2024-04-13,14:00:00,15:00:00,437259f6edb5ddfe04ef,615000,DAMRI APPS,Transfer,TMKL,PGB,BWI-KMO,EKS,AKAP,Jakarta,2024,3,26,Terminal Minak Koncar Lumajang,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2024-03-26,12:12:55,2024-04-13,17:00:00,17:00:00,3242b7ebf58895d677c3,250000,DAMRI APPS,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,18,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-08,13:33:28,2024-04-13,19:00:00,19:00:00,378ae4a371384480340c,300000,Redbus,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2024,3,5,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2024-04-13,12:55:15,2024-04-13,19:00:00,19:00:00,30065c11be0b65db4,300000,Agen Pemasaran,Deposit,PWT,KMO,PWT-KMO,BNS,AKAP,Purwokerto,2024,3,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Pool Damri Purwokerto - Pool DAMRI Kemayoran
2024-03-21,14:41:24,2024-04-13,18:30:00,18:30:00,75bbb0df825c2d2d0ef7,220000,Redbus,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Yogyakarta,2024,3,23,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-02-22,16:12:06,2024-04-13,12:30:00,15:15:00,2e08296c970704568234,210000,Redbus,Transfer,PWR,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,51,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-03-25,17:30:39,2024-04-13,14:00:00,15:00:00,511ce6087e336c073f13,615000,DAMRI APPS,Transfer,TMKL,PGB,BWI-KMO,EKS,AKAP,Jakarta,2024,3,19,Terminal Minak Koncar Lumajang,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2024-03-28,13:34:29,2024-04-13,17:00:00,17:10:00,6214ba9ca5eaba32f208,250000,Redbus,Transfer,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,16,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-08,12:29:20,2024-04-13,19:00:00,19:00:00,8ccce15c044b2f6be0bf,300000,DAMRI APPS,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2024,3,5,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2024-04-13,09:34:07,2024-04-13,19:00:00,19:00:00,8e7b3eaedcf57b8fb,300000,Agen Pemasaran,Deposit,PWT,KMO,PWT-KMO,BNS,AKAP,Purwokerto,2024,3,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Pool Damri Purwokerto - Pool DAMRI Kemayoran
2024-04-03,14:16:59,2024-04-13,21:00:00,21:00:00,7253f3026035494e3c0d,610000,DAMRI APPS,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,10,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-10,15:42:18,2024-04-13,15:00:00,15:00:00,292091e13d9a4f7351a9,250000,Agen Pemasaran,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,3,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-12,14:15:10,2024-04-13,17:00:00,17:10:00,58a46593e22200460b70,300000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-01,19:54:15,2024-04-13,19:00:00,19:00:00,41b329ddf18df8864,300000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2024,3,12,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2024-03-11,15:42:35,2024-04-13,19:00:00,19:00:00,33422926f867eba352ec,630000,DAMRI APPS,Transfer,SBY,PGB,SBY-KMO,RYL,AKAP,Jakarta,2024,3,33,Terminal Bungur Asih,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-12,20:30:19,2024-04-13,17:00:00,17:00:00,022aacaa4335dfdf9073,300000,Traveloka,Transfer,BJG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-04-04,15:24:36,2024-04-13,21:00:00,21:00:00,7c66cad0921f0c80f0c3,610000,Redbus,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,9,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-08,06:46:54,2024-04-13,17:00:00,17:30:00,6a74bc0c53ad9d9d6ab3,235000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,5,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-04-01,19:55:44,2024-04-13,19:00:00,19:00:00,88d9dcd95ffbe814f,300000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2024,3,12,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2024-02-29,03:54:54,2024-04-13,19:00:00,19:00:00,07adfcc05d7498b5bfa8,630000,Redbus,Transfer,SBY,PGB,SBY-KMO,RYL,AKAP,Jakarta,2024,3,44,Terminal Bungur Asih,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-12,11:01:44,2024-04-13,19:00:00,19:00:00,26c875bd9b14ddc73,300000,Agen Pemasaran,Deposit,PWT,KMO,MDJ-KLS,BNS,AKAP,Purwokerto,2024,3,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Kalideres
2024-04-11,14:21:48,2024-04-13,16:30:00,16:30:00,1989081dfec612a455f2,375000,Redbus,Transfer,YGO,KMO,YGO-KMO,EKS,AKAP,Yogyakarta,2024,3,2,POOL DAMRI YOGYAKARTA  (VIA UTARA),Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-09,09:14:18,2024-04-13,17:00:00,17:30:00,27d14d7bf90879f1af58,235000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,4,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-03-11,09:36:04,2024-04-13,19:00:00,19:00:00,204712f7b3bc3aaee976,510000,Redbus,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,33,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-12,11:42:56,2024-04-13,19:00:00,19:00:00,638e1169fe88093b1,300000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2024,3,1,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2024-04-13,07:43:42,2024-04-13,16:30:00,16:30:00,92dd715f5fbb76bc43f5,375000,Traveloka,Transfer,YGO,KMO,YGO-KMO,EKS,AKAP,Yogyakarta,2024,3,0,POOL DAMRI YOGYAKARTA  (VIA UTARA),Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-06,11:55:41,2024-04-13,17:00:00,17:30:00,67e218a904581eec9b7b,235000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,7,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-03-10,23:28:44,2024-04-13,19:00:00,17:00:00,1d8754f897f160271a20,585000,Traveloka,Transfer,TMA,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,34,Terminal Arjosari,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-12,15:38:48,2024-04-13,15:00:00,15:00:00,8ea2f2f2fe663cabb,250000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-11,06:17:11,2024-04-13,17:00:00,17:00:00,2e6fcf567292bc1d7d9e,300000,Traveloka,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,2,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-12,06:09:44,2024-04-13,18:00:00,18:00:00,4afa0d4368066d3681f4,375000,Redbus,Transfer,YGO,KMO,YGO-KMO,EKS,AKAP,Yogyakarta,2024,3,1,POOL DAMRI YOGYAKARTA  (VIA UTARA),Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-12,11:13:25,2024-04-13,17:00:00,18:00:00,4650c019628dc6823214,300000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-03-12,22:00:51,2024-04-13,19:00:00,17:00:00,9af1084ef2d9f5cd96b4,585000,Traveloka,Transfer,TMA,KMO,SBY-KMO,EKS,AKAP,Jakarta,2024,3,32,Terminal Arjosari,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-12,19:02:06,2024-04-13,15:00:00,15:00:00,5398289c0e35e223f,250000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-12,14:05:18,2024-04-13,17:00:00,17:10:00,623d847f299b84679634,300000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-13,07:17:32,2024-04-13,18:00:00,18:00:00,2c0b67db54b0eab13c5d,375000,Traveloka,Transfer,YGO,KMO,YGO-KMO,EKS,AKAP,Yogyakarta,2024,3,0,POOL DAMRI YOGYAKARTA  (VIA UTARA),Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-12,16:56:43,2024-04-13,17:00:00,18:00:00,997ce397e4d60e9fa032,300000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-03-02,20:06:31,2024-04-13,21:00:00,19:00:00,923f493f4893f4b722e8,585000,Traveloka,Transfer,TMA,PGB,SBY-KMO,EKS,AKAP,Jakarta,2024,3,42,Terminal Arjosari,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-13,10:38:32,2024-04-13,19:00:00,19:00:00,88becec0c77ec6e25,300000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2024,3,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2024-04-12,14:01:15,2024-04-13,17:00:00,17:00:00,49297de0b1f068b54fa0,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-13,12:25:10,2024-04-13,18:00:00,18:00:00,2a896e6d0647adca6c5f,375000,Traveloka,Transfer,SOL,KMO,YGO-KMO,EKS,AKAP,Yogyakarta,2024,3,0,Terminal Tirtonadi,Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-11,13:31:37,2024-04-13,17:00:00,18:00:00,1fe31c6d7a7bcc31e679,300000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,2,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-04-05,15:32:09,2024-04-13,21:00:00,18:30:00,5d21119fc1fc0f7d6110,585000,Traveloka,Transfer,PDML,PGB,SBY-KMO,EKS,AKAP,Jakarta,2024,3,8,Pool DAMRI Malang,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-04-07,11:10:44,2024-04-13,15:00:00,15:00:00,78a8cee454722d914c01,250000,Agen Pemasaran,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2024,3,6,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2024-04-12,17:41:09,2024-04-13,17:00:00,17:10:00,055995b3a0a7f73f8cff,300000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-13,12:14:15,2024-04-13,19:00:00,19:00:00,6d17d1b094944a3b1,230000,LOKET,Tunai,KJN,KMO,YGO-KMO,BNS,AKAP,Jakarta,2024,3,0,Terminal Kajen Pekalongan,Pool DAMRI Kemayoran,POOL DAMRI YOGYAKARTA  (VIA UTARA) - Pool DAMRI Kemayoran
2024-04-13,10:26:48,2024-04-13,17:00:00,17:00:00,22e6feadaf39402323ba,300000,LOKET,Tunai,BJG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2024,3,0,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2024-04-03,19:06:56,2024-04-13,17:00:00,17:00:00,68d87514b4a84a54ae54,250000,Redbus,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,10,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-11,00:44:11,2024-04-13,19:00:00,19:00:00,538c3e4cf58290a791a8,300000,DAMRI APPS,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2024,3,2,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2024-04-13,09:34:07,2024-04-13,19:00:00,19:00:00,156f0e2bfd8e48736,300000,Agen Pemasaran,Deposit,PWT,KMO,PWT-KMO,BNS,AKAP,Purwokerto,2024,3,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Pool Damri Purwokerto - Pool DAMRI Kemayoran
2024-03-25,23:11:09,2024-04-13,18:30:00,18:30:00,900a7cbb130b22a460ee,220000,Redbus,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Yogyakarta,2024,3,19,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-02-29,22:56:37,2024-04-13,12:30:00,12:30:00,2e09d70d89e92f4020db,210000,Redbus,Transfer,YG,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,44,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-12,19:22:51,2024-04-13,14:00:00,11:00:00,9ae2e3463bb6aa272,735000,LOKET,Tunai,PDB,KMO,BWI-KMO,EKS,AKAP,Jakarta,2024,3,1,Pool Damri Banyuwangi,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2024-04-06,17:29:03,2024-04-13,17:00:00,17:00:00,79e648e16f900ddc326d,250000,DAMRI APPS,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2024,3,7,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2024-04-13,13:41:12,2024-04-13,21:00:00,18:30:00,75f6f11d73776598c,550000,LOKET,Tunai,PDML,KMO,SBY-KMO,BNS,AKAP,Jakarta,2024,3,0,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2024-03-23,06:35:37,2024-04-13,18:30:00,18:30:00,9ad6eda991d19cd4cc72,220000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Yogyakarta,2024,3,21,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-03-22,09:57:18,2024-04-13,15:00:00,17:00:00,672e5de06f08e1c4c666,220000,DAMRI APPS,Transfer,PWR,KMO,YG-KMO,EKS,AKAP,Yogyakarta,2024,3,22,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2024-04-12,08:43:09,2024-04-13,19:00:00,17:00:00,38b376960e6e6f219,300000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2024,3,1,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
